#id	fr	x	y	z	velocity	headway	rho
41	1194	1.7533	1.5997	0.0000	0.6650	0.8244	1.3099
42	1195	1.0784	1.6512	0.0000	0.7080	0.7002	1.2338
41	1195	1.7786	1.6010	0.0000	0.6712	0.8218	1.3141
42	1196	1.1081	1.6496	0.0000	0.7050	0.6959	1.2339
41	1196	1.8040	1.6043	0.0000	0.6825	0.8195	1.3198
42	1197	1.1370	1.6468	0.0000	0.7053	0.6930	1.2347
41	1197	1.8300	1.6069	0.0000	0.6933	0.8178	1.3238
42	1198	1.1676	1.6444	0.0000	0.7080	0.6895	1.2353
41	1198	1.8571	1.6080	0.0000	0.7040	0.8159	1.3286
42	1199	1.1962	1.6403	0.0000	0.7070	0.6894	1.2345
41	1199	1.8856	1.6089	0.0000	0.7087	0.8135	1.3308
42	1200	1.2234	1.6355	0.0000	0.7017	0.6928	1.2331
41	1200	1.9162	1.6092	0.0000	0.7117	0.8101	1.3308
42	1201	1.2500	1.6310	0.0000	0.6880	0.6980	1.2315
41	1201	1.9480	1.6094	0.0000	0.7097	0.8070	1.3289
42	1202	1.2781	1.6294	0.0000	0.6780	0.7013	1.2303
41	1202	1.9794	1.6097	0.0000	0.7025	0.8068	1.3262
42	1203	1.3065	1.6307	0.0000	0.6615	0.7028	1.2315
41	1203	2.0093	1.6077	0.0000	0.6907	0.8095	1.3225
42	1204	1.3337	1.6338	0.0000	0.6485	0.7031	1.2357
41	1204	2.0368	1.6053	0.0000	0.6745	0.8136	1.3187
42	1205	1.3591	1.6359	0.0000	0.6375	0.7042	1.2387
41	1205	2.0633	1.6026	0.0000	0.6502	0.8167	1.3150
42	1206	1.3833	1.6373	0.0000	0.6265	0.7046	1.2432
41	1206	2.0879	1.5998	0.0000	0.6225	0.8189	1.3128
42	1207	1.4082	1.6387	0.0000	0.6125	0.7028	1.2490
41	1207	2.1110	1.5966	0.0000	0.5965	0.8218	1.3118
42	1208	1.4322	1.6400	0.0000	0.5985	0.7012	1.2568
41	1208	2.1334	1.5927	0.0000	0.5752	0.8238	1.3115
42	1209	1.4556	1.6410	0.0000	0.5867	0.6998	1.2653
41	1209	2.1554	1.5882	0.0000	0.5622	0.8245	1.3121
42	1210	1.4784	1.6413	0.0000	0.5818	0.6979	1.2749
41	1210	2.1763	1.5837	0.0000	0.5510	0.8257	1.3127
42	1211	1.5006	1.6409	0.0000	0.5815	0.6964	1.2850
41	1211	2.1970	1.5810	0.0000	0.5455	0.8253	1.3143
42	1212	1.5231	1.6401	0.0000	0.5797	0.6949	1.2951
41	1212	2.2180	1.5796	0.0000	0.5450	0.8254	1.3155
42	1213	1.5459	1.6394	0.0000	0.5818	0.6935	1.3049
41	1213	2.2394	1.5811	0.0000	0.5500	0.8249	1.3172
42	1214	1.5684	1.6382	0.0000	0.5838	0.6933	1.3149
41	1214	2.2617	1.5832	0.0000	0.5545	0.8237	1.3184
42	1215	1.5918	1.6367	0.0000	0.5907	0.6919	1.3236
41	1215	2.2837	1.5852	0.0000	0.5600	0.8222	1.3209
42	1216	1.6159	1.6355	0.0000	0.5990	0.6902	1.3319
41	1216	2.3061	1.5857	0.0000	0.5657	0.8202	1.3242
42	1217	1.6401	1.6338	0.0000	0.6078	0.6889	1.3386
42	1218	1.6649	1.6325	0.0000	0.6115	0.6885	1.3433
43	1219	0.8942	1.6221	0.0000	0.7045	0.7949	1.1898
42	1219	1.6891	1.6308	0.0000	0.6130	0.6881	1.3486
43	1220	0.9222	1.6266	0.0000	0.6845	0.7925	1.1945
42	1220	1.7147	1.6312	0.0000	0.6127	0.6856	1.3531
43	1221	0.9484	1.6312	0.0000	0.6645	0.7918	1.1986
42	1221	1.7402	1.6344	0.0000	0.6108	0.6831	1.3560
43	1222	0.9738	1.6360	0.0000	0.6483	0.7924	1.2025
42	1222	1.7662	1.6398	0.0000	0.6080	0.6802	1.3581
43	1223	0.9983	1.6403	0.0000	0.6338	0.7922	1.2063
42	1223	1.7905	1.6442	0.0000	0.6012	0.6792	1.3592
43	1224	1.0225	1.6438	0.0000	0.6210	0.7911	1.2107
42	1224	1.8136	1.6461	0.0000	0.5938	0.6807	1.3589
43	1225	1.0465	1.6457	0.0000	0.6140	0.7904	1.2142
42	1225	1.8369	1.6466	0.0000	0.5815	0.6833	1.3571
43	1226	1.0703	1.6466	0.0000	0.6137	0.7899	1.2172
42	1226	1.8602	1.6464	0.0000	0.5707	0.6873	1.3539
43	1227	1.0942	1.6463	0.0000	0.6135	0.7891	1.2205
42	1227	1.8833	1.6465	0.0000	0.5593	0.6926	1.3498
43	1228	1.1180	1.6449	0.0000	0.6123	0.7874	1.2248
42	1228	1.9054	1.6468	0.0000	0.5528	0.6992	1.3454
43	1229	1.1426	1.6439	0.0000	0.6145	0.7840	1.2299
42	1229	1.9266	1.6471	0.0000	0.5502	0.7072	1.3412
43	1230	1.1678	1.6420	0.0000	0.6190	0.7795	1.2357
42	1230	1.9473	1.6470	0.0000	0.5455	0.7156	1.3377
43	1231	1.1939	1.6403	0.0000	0.6250	0.7746	1.2419
42	1231	1.9685	1.6467	0.0000	0.5395	0.7245	1.3341
