#id	fr	x	y	z	velocity	headway	rho
15	844	8.2501	0.0176	1.8990	0.9022	1.0375	0.8960
8	844	9.2876	-0.0172	1.7650	0.7350	1.1947	0.7314
12	844	10.4823	-0.0660	1.8320	0.8527	1.5398	0.7844
11	844	12.0221	-0.2402	1.8320	0.8485	1.0098	0.9790
14	844	13.0319	-0.1063	1.8990	0.8530	1.0331	0.8859
10	844	14.0650	-0.1936	1.8320	0.9620	1.2244	0.7750
4	844	15.2894	-0.1663	1.7650	0.9483	1.3561	0.9791
3	845	0.0519	0.0409	1.7650	0.7632	0.6906	1.1956
5	845	0.7425	-0.0055	1.7650	0.8440	0.9822	1.0236
1	845	1.7247	0.1284	1.6160	0.9795	0.9716	1.0687
6	845	2.6963	0.0244	1.7650	0.7913	0.8998	0.9793
7	845	3.5961	-0.0868	1.7650	0.8345	1.1424	0.9385
13	845	4.7385	-0.0475	1.8320	0.6567	0.9887	1.0288
2	845	5.7272	-0.0018	1.6860	0.8448	0.9554	0.7822
9	845	6.6826	-0.1836	1.7650	0.8032	1.6014	0.7592
15	845	8.2840	0.0238	1.8990	0.8858	1.0331	0.8963
8	845	9.3171	-0.0063	1.7650	0.7262	1.1983	0.7313
12	845	10.5154	-0.0800	1.8320	0.8697	1.5364	0.7844
11	845	12.0518	-0.2408	1.8320	0.8312	1.0134	0.9755
14	845	13.0652	-0.1091	1.8990	0.8623	1.0369	0.8841
10	845	14.1021	-0.1917	1.8320	0.9760	1.2252	0.7771
4	845	15.3273	-0.1669	1.7650	0.9655	1.3485	0.9808
3	846	0.0831	0.0447	1.7650	0.7770	0.6932	1.1919
5	846	0.7763	-0.0063	1.7650	0.8440	0.9848	1.0247
1	846	1.7611	0.1261	1.6160	0.9797	0.9670	1.0721
6	846	2.7281	0.0193	1.7650	0.8005	0.8985	0.9818
7	846	3.6266	-0.0870	1.7650	0.8385	1.1386	0.9375
13	846	4.7652	-0.0493	1.8320	0.6565	0.9948	1.0257
2	846	5.7600	0.0031	1.6860	0.8310	0.9550	0.7822
9	846	6.7150	-0.1852	1.7650	0.8317	1.6018	0.7604
15	846	8.3168	0.0284	1.8990	0.8790	1.0285	0.8954
8	846	9.3453	0.0026	1.7650	0.7167	1.2051	0.7307
12	846	10.5504	-0.0944	1.8320	0.8770	1.5321	0.7849
11	846	12.0825	-0.2385	1.8320	0.8162	1.0161	0.9725
14	846	13.0986	-0.1129	1.8990	0.8805	1.0405	0.8820
10	846	14.1391	-0.1882	1.8320	0.9963	1.2272	0.7788
4	846	15.3663	-0.1671	1.7650	0.9802	1.3407	0.9833
3	847	0.1151	0.0475	1.7650	0.7922	0.6941	1.1869
5	847	0.8092	-0.0061	1.7650	0.8433	0.9910	1.0249
1	847	1.8002	0.1281	1.6160	0.9277	0.9604	1.0764
6	847	2.7606	0.0131	1.7650	0.8147	0.8977	0.9850
7	847	3.6583	-0.0884	1.7650	0.8362	1.1327	0.9370
13	847	4.7910	-0.0536	1.8320	0.6638	1.0017	1.0217
2	847	5.7927	0.0037	1.6860	0.8203	0.9559	0.7822
9	847	6.7486	-0.1866	1.7650	0.8603	1.6011	0.7618
15	847	8.3497	0.0308	1.8990	0.8747	1.0243	0.8934
8	847	9.3740	0.0095	1.7650	0.7103	1.2144	0.7299
12	847	10.5884	-0.1082	1.8320	0.8767	1.5257	0.7860
11	847	12.1141	-0.2336	1.8320	0.8098	1.0189	0.9698
14	847	13.1330	-0.1167	1.8990	0.8995	1.0433	0.8800
10	847	14.1763	-0.1857	1.8320	1.0160	1.2294	0.7804
4	847	15.4057	-0.1683	1.7650	0.9940	1.3333	0.9865
3	848	0.1480	0.0493	1.7650	0.8050	0.6940	1.1829
5	848	0.8420	-0.0053	1.7650	0.8408	0.9967	1.0253
1	848	1.8387	0.1303	1.6160	0.9258	0.9540	1.0800
6	848	2.7927	0.0072	1.7650	0.8315	0.8979	0.9879
7	848	3.6906	-0.0899	1.7650	0.8313	1.1266	0.9372
13	848	4.8172	-0.0600	1.8320	0.6747	1.0074	1.0164
2	848	5.8246	0.0020	1.6860	0.8072	0.9603	0.7817
9	848	6.7849	-0.1875	1.7650	0.8875	1.5981	0.7640
15	848	8.3830	0.0295	1.8990	0.8727	1.0196	0.8909
8	848	9.4026	0.0148	1.7650	0.7040	1.2253	0.7290
12	848	10.6279	-0.1197	1.8320	0.8680	1.5181	0.7867
11	848	12.1460	-0.2274	1.8320	0.8182	1.0243	0.9670
14	848	13.1703	-0.1198	1.8990	0.9190	1.0439	0.8789
10	848	14.2142	-0.1825	1.8320	0.9892	1.2317	0.7820
4	848	15.4459	-0.1703	1.7650	1.0007	1.3260	0.9901
3	849	0.1803	0.0498	1.7650	0.8152	0.6946	1.1804
5	849	0.8749	-0.0037	1.7650	0.8372	0.9998	1.0257
1	849	1.8747	0.1305	1.6160	0.9215	0.9501	1.0814
6	849	2.8248	0.0016	1.7650	0.8480	0.8993	0.9907
7	849	3.7241	-0.0930	1.7650	0.8308	1.1195	0.9384
13	849	4.8436	-0.0681	1.8320	0.6852	1.0118	1.0111
2	849	5.8554	-0.0005	1.6860	0.7928	0.9663	0.7807
9	849	6.8217	-0.1874	1.7650	0.9108	1.5956	0.7668
15	849	8.4173	0.0267	1.8990	0.8730	1.0128	0.8890
8	849	9.4301	0.0186	1.7650	0.7010	1.2369	0.7277
12	849	10.6670	-0.1304	1.8320	0.8590	1.5113	0.7875
11	849	12.1783	-0.2205	1.8320	0.8340	1.0285	0.9638
14	849	13.2068	-0.1228	1.8990	0.9360	1.0466	0.8768
10	849	14.2534	-0.1803	1.8320	1.0095	1.2344	0.7841
4	849	15.4878	-0.1713	1.7650	1.0027	1.3164	0.9945
3	850	0.2133	0.0506	1.7650	0.8175	0.6948	1.1667
